,sentence,task,label,encoded,output,target
248,3. [Presentation.] The presentation is undesirable. It may make the readers hard to follow the paper.,asp,asp_clarity,1.0,1,1
249,I list some instances here.,asp,none,8.0,8,8
250,"a. In Eq. (3), it surprises me to see the symbol \epsilon without any explanation.",asp,asp_soundness-correctness,6.0,6,6
251,"b. In Eq. (6), it also surprises me to see no description of \phi and \psi.",asp,asp_soundness-correctness,6.0,6,6
252,"The author should also add more explanation here,",asp,asp_clarity,1.0,1,1
253,since Eq. (6)  stands a crucial role in the author's method.,asp,none,8.0,8,8
254,c. Figure 1 is over-complicated.,asp,asp_clarity,1.0,1,1
255,d. What is the metric in Table 1 and 2?,asp,asp_clarity,1.0,1,1
256,"The author never explains. E.g., link to NRMSE and PFC to the Table.",asp,asp_meaningful-comparison,2.0,2,2
257,e. What are the two modalities in Table 2? The author should explain.,asp,asp_clarity,1.0,1,1
258,f. The author completely moved the results of MNIST-SVHN to Supplementary.,asp,none,8.0,8,8
259,"It is fine, but it seems weird that the author still mentioned the setup of MNIST+SVHN in the main text.",asp,asp_meaningful-comparison,2.0,1,2
260,"g. The author mentioned, in Table , the last two rows serve the upper bound for other methods.",asp,none,8.0,8,8
261,While some results are even better than the last two rows.,asp,none,8.0,8,8
262,The author should explain this.,asp,asp_soundness-correctness,6.0,1,6
263,"h. Generally speaking, the paper does require a significant effort to polish Section 3 and 4.",asp,asp_soundness-correctness,6.0,7,6
264,"4. [Experiments.] The author presented a multimodal representation learning framework for partially-observable multimodal data, while the experiments cannot corraborrate the claim.",asp,asp_soundness-correctness,6.0,6,6
265,"First, I consider the tabular features as multi-feature data and less to be the multimodal data.",asp,asp_soundness-correctness,6.0,6,6
266,"Second, the synthetic image pairs are not multimodal in nature.",asp,asp_soundness-correctness,6.0,6,6
267,"These synthetic setting can be used for sanity check, but cannot be the main part of the experiments.",asp,asp_soundness-correctness,6.0,6,6
268,"The author can perhaps consider the datasets used by Tsai et al. There are seven datasets, and they can all be modified to the setting of partially-observable multimodal data.",asp,asp_substance,7.0,2,7
269,"Also, since the synthetic image pairs are not multimodal in nature, it is unclear to me for what the messages are conveyed in Figure 3 and 4.",asp,asp_soundness-correctness,6.0,1,6
270,I do expect the paper be a strong submission after a significant effort in presentation and experimental designs.,asp,none,8.0,7,8
271,"Therefore, I vote for weak rejection at this moment.",asp,none,8.0,8,8
272,"The paper builds upon Deep Image Prior (DIP) - work which shows that one can optimize a neural generator to fit a single image without learning on any dataset, and the output of the generator (which approximates the image) can be used for denoising / super resolution / etc.",asp,none,8.0,8,8
273,"The paper proposes a new architecture for the DIP method which has much less parameters, but works on par with DIP.",asp,none,8.0,8,8
274,Another contribution of the paper is theoretical treatment of (a simplified version of) the proposed architecture showing that it can’t fit random noise (and thus maybe better suited for denoising).,asp,none,8.0,8,8
275,"The paper is clearly written, and the proposed architecture has too cool properties: it’s compact enough to be used for image compression; and it doesn’t overfit thus making early stopping notnesesary (which was crucial for the original DIP model).",asp,asp_originality,4.0,1,4
276,I have two main concerns about this paper.,asp,none,8.0,8,8
277,"First, it is somewhat misleading about its contributions: it's not obvious from abstract/introduction that the whole model is the same as DIP except for the proposed architecture.",asp,asp_clarity,1.0,1,1
278,"Specifically, the first contribution listed in the introduction makes it look like this paper introduces the idea of not learning the decoder on the dataset (the one that starts with “The network is not learned and itself incorporates all assumptions on the data.”).",asp,asp_clarity,1.0,8,1
279,My second concern is about the theoretical contribution.,asp,none,8.0,8,8
280,"On the one hand, I enjoyed the angle the authors tackled proving that the network architecture is underparameterized enough to be a good model for denoising.",asp,asp_substance,7.0,7,7
281,"On the other hand, the obtained results are very weak: only one layered version of the paper is analysed and the theorem applies only to networks with less than some threshold of parameters.",asp,asp_substance,7.0,6,7
282,"Roughly, the theorem states that if for example we fix any matrix B of size e.g. 256 x k and matrix U of size 512 x 256 and then compute U relu(B C) where C is the vector of parameters of size k x 1, AND if k < 2.5 (i.e. if we use at most 2 parameters), then it would be very hard to fit 512 iid gaussian values (i.e. min_C ||U relu(B C) - eta|| where eta ~ N(0, 1)).",asp,asp_soundness-correctness,6.0,8,6
283,"This restriction of the number of parameters to be small is only mentioned in the theorem itself, not in the discussion of its implications.",asp,asp_substance,7.0,6,7
284,"Also, the theorem only applies to the iid noise, while most natural noise patterns have structure (e.g. JPEG artifacts, broken pixels, etc) and thus can probably be better approximated with deep models.",asp,none,8.0,8,8
285,"Since the paper manages to use very few parameters (BTW, how many parameters in total do you have? Can you please add this number to the text?), it would be cool to see if second order methods like LBFGS can be applied here.",asp,asp_substance,7.0,7,7
286,Some less important points:,asp,none,8.0,8,8
287,Fig 4 is very confusing.,asp,asp_clarity,1.0,1,1
288,"First, it doesn’t label the X axis.",asp,asp_clarity,1.0,1,1
289,"Second, the caption mentions that early stopping is beneficial for the proposed method, but I can’t see it from the figure.",asp,asp_clarity,1.0,1,1
290,"Third, I don’t get what is plotted on different subplots.",asp,asp_clarity,1.0,1,1
291,"The text mentions that (a) is fitting the noisy image, (b) is fitting the noiseless image, and (c) is fitting noise. Is it all done independently with three different models?",asp,asp_clarity,1.0,1,1
292,"Then why does the figure says test and train loss? And why DIP loss goes up, it should be able to fit anything, right? If not and it’s a single model that gets fitted on the noisy image and tested on the noiseless image, then how can you estimate the level of noise fitting? ||G(C) - eta|| should be high if G(C) ~= x.",asp,asp_clarity,1.0,1,1
293,"Also, in this quote “In Fig. 4(a) we plot the Mean Squared Error (MSE) over the number of iterations of the optimizer for fitting the noisy astronaut image x + η (i.e., FORMULA ...” the formula doesn’t correspond to the text.",asp,asp_clarity,1.0,1,1
294,"And finally, the discussion of this figure makes claims about the behaviour of the model that seems to be too strong to be based on a single image experiment.",asp,asp_substance,7.0,7,7
295,I don’t get the details of the batch normalization used: with respect to which axis the mean and variance are computed?,asp,asp_clarity,1.0,1,1
296,The authors claim that the model is not convolutional.,asp,none,8.0,8,8
297,"But first, it’s not obvious why this would be a good thing (or a bad thing for that matter)",asp,asp_substance,7.0,1,7
298,.,asp,none,8.0,8,8
299,"Second, it’s not exactly correct (as noted in the paper itself): the architecture uses 1x1 convolutions and upsampling, which combined give a weak and underparametrized analog of convolutions.",asp,asp_substance,7.0,6,7
300,"> The deep decoder is a deep image model G: R N → R n, where N is the number of parameters of the model, and n is the output dimension, which is typically much larger than the number of parameters (N << n).",asp,none,8.0,8,8
301,"I think it should be vice versa, N >> n",asp,arg_other,0.0,1,0
302,The following footnote,asp,none,8.0,8,8
303,"> Specifically, we took a deep decoder G with d = 6 layers and output dimension 512×512×3, and choose k = 64 and k = 128 for the respective compression ratios.",asp,none,8.0,8,8
304,Uses unintroduced (at that point) notation and is very confusing.,asp,asp_clarity,1.0,1,1
305,"It would be nice to have a version of Figure 6 with k = 6, so that one can see all feature maps (in contrast to a subset of them).",asp,asp_clarity,1.0,7,1
306,"I’m also wondering, is it harder to optimize the proposed architecture compared to DIP?",asp,asp_substance,7.0,7,7
307,The literature on distillation indicates that overparameterization can be beneficial for convergence and final performance.,asp,none,8.0,8,8
308,*Summary*,asp,none,8.0,8,8
309,This paper study the convergence of Hamiltonian gradient descent (HGD) on minmax games.,asp,none,8.0,8,8
310,The paper show that under some assumption on the cost function of the min max that are (in some sense) weaker than strong convex-concavity.,asp,none,8.0,8,8
311,"More precisely, they use the ‘bilinearity’ of the objective (due to the interaction between the players) to prove that the squared norm of the vector field of the game follows some Polyak Lojasiewicz condition.",asp,none,8.0,8,8
