,sentence,task,label,encoded,output,target
248,Training on only negative samples with lower training epochs than the training epochs in post training just adjusts the weights of the neural network to a better starting point.,reb_coarse,concur,0.0,0,0
249,"If the training epochs in pre-training is relatively smaller than the training epochs in post training, due to curse of dimensionality, the warm start for post training results in better performance for NN classifier.",reb_coarse,concur,0.0,0,0
250,"To make it more clear what it means to train the neural network on a pure set of negative data samples, think about batch training.",reb_coarse,concur,0.0,0,0
251,"It's not likely, but possible, that a batch only has negative or positive samples.",reb_coarse,concur,0.0,0,0
252,"In the pre-training phase of our method, we intentionally used a pure set of negative samples (with fewer training epochs) to have a warm start for post training.",reb_coarse,concur,0.0,0,0
253,"As table 3 shows, our proposed method outperforms one-shot learning.",reb_coarse,concur,0.0,1,0
254,"Please look at part 1 of our response to reviewer2 and part 2 of comment titled ""Response to Question on Negative Pre-Training"" below.",reb_coarse,nonarg,2.0,2,2
255,We thank the reviewer for their insightful comments.,reb_coarse,nonarg,2.0,2,2
256,"Q1 ""all the experiments except the last row of Table 2 concern adaptation between two domains. Given the paper title, the reviewer would have expected more experiments in a multiple domain context.""",reb_coarse,nonarg,2.0,2,2
257,"A1 A main difference between domain adaptation and MDL is the fact that the former aims to minimize the target error, while the latter aims to minimize the average error.",reb_coarse,dispute,1.0,0,1
258,"In this sense, our goal (and the validation experiments on Cell) are focused on MDL.",reb_coarse,dispute,1.0,0,1
259,Q2,reb_coarse,nonarg,2.0,2,2
260,"""Although the paper introduces the generalization bound for MDL, it does not give new formulation or algorithm to handle MDL"" [...] ""There is no connection between the theoretical results on MDL generalization bound and the proposed method MULANN.""",reb_coarse,nonarg,2.0,2,2
261,"A2 This issue is related to the above: the new generalization bound extends that of Ben David et al. in the sense that it considers all pairs of domains involved, thus bounding the *average* risk; and this bound is the one underlying the proposed algorithm and its MDL experiments.",reb_coarse,nonarg,2.0,2,2
262,We have clarified this in the manuscript.,reb_coarse,concur,0.0,0,0
263,"Q3 ""the reviewer was interested to see how the proposed MDL performs on jointly adapting SVHN, MNIST, MNIST-M, and USPS or jointly adapting DSLR, Amazon, and Webcam for OFFICE dataset. """,reb_coarse,nonarg,2.0,2,2
264,"A3: We added 3 domain experiments for Office, which are now displayed in Appendix E.1 table 6.",reb_coarse,concur,0.0,0,0
265,"As discussed in [3], we also find that the addition of a second source is not necessarily beneficial to target accuracy.",reb_coarse,nonarg,2.0,0,2
266,"Q4: Comparison with some of the DA baselines (ADDA[1], DSN[2]) is missing.""",reb_coarse,nonarg,2.0,2,2
267,"A4: ADDA, an unsupervised DA method, proceeds by training sequentially a classifier on Source, then learning the Target feature space by making it indistinguishable from the Source one.",reb_coarse,nonarg,2.0,0,2
268,"However this is not applicable to the semi-supervised setting: either target labels would not be used in the first training step, or they would be used but without any domain loss to account for the fact that two domains are being used at the same time.",reb_coarse,nonarg,2.0,0,2
269,"Thus, the classifier would actually learn two sub-classifiers: one for each domain, which would turn counter-productive in the second step where this strong distinction between source and target would have to be un-learned.",reb_coarse,nonarg,2.0,0,2
270,We are re-programming DSN and experimental results will be added.,reb_coarse,concur,0.0,0,0
271,We thank the reviewer for the suggestion.,reb_coarse,nonarg,2.0,2,2
272,"Q5: ""The reviewer is also interested to see how the the generalization bound introduced in this paper is related to the recent theoretical works [3],[4] on MDL.""",reb_coarse,nonarg,2.0,2,2
273,"A5 Zhao et al. [3] consider the multiple source context; they define a weighted scheme where the weight of a source depends on its H-divergence with the target, plus its own classification error.",reb_coarse,concur,0.0,0,0
274,"The feature extractor is trained either from the best source only (in the sense of this weight), or from a weighted sum of the sources.",reb_coarse,concur,0.0,0,0
275,"When interested in multi-domain learning (thus aiming to minimize the average risk), it seems that there are two possibilities: a single feature extractor; or a feature extractor per domain.",reb_coarse,concur,0.0,0,0
276,"In the former case, the feature extractor might be overly conservative; in both cases, scalability w.r.t. the number of domains might be an issue.",reb_coarse,concur,0.0,0,0
277,"Hoffman et al. [4] also consider the multiple source context, assuming that the target is a unknown mixture of the sources (or not too far thereof in terms of Renyi divergence).",reb_coarse,concur,0.0,0,0
278,"Their experiments follow this assumption (using as target a mixture of sources Amazon, Webcam and DSLR).",reb_coarse,concur,0.0,0,0
279,"In our case this assumption does not hold, e.g. the joint distribution of England(x,y) is *not* a mixture of Texas(x,y) and California(x,y) (as can be seen by eye, and confirmed by experiments).",reb_coarse,concur,0.0,0,0
280,The adversarial change of representation only enforces the merge of the marginals.,reb_coarse,concur,0.0,0,0
281,"Q6 ""The authors propose to rank the unlabeled samples of each domain according to the entropy of their classification of the current classifier. Obviously there must be some false ranking (specially at the initial stages of updating the classifier) for the unlabeled samples""",reb_coarse,nonarg,2.0,2,2
282,A6,reb_coarse,nonarg,2.0,2,2
283,"As the reviewer suggests, there are indeed misclassifications of samples using their entropy ranking in early training stages.",reb_coarse,concur,0.0,0,0
284,We mention this section 4.3.,reb_coarse,concur,0.0,0,0
285,"This misclassification is the reason why it is better that hyper-parameter p slightly underestimates p* than is equal to it, as can be seen in Fig. 1, right (except when p*=1 as one could expect).",reb_coarse,concur,0.0,0,0
286,Q7,reb_coarse,nonarg,2.0,2,2
287,"""Since each domain may have different number of classes, it is not clear how the number of classes (L) is set in the classification module (maximum number of classes in all domain?).""",reb_coarse,nonarg,2.0,2,2
288,A7 L is the cardinal of the union of classes with labeled examples in at least one domain.,reb_coarse,concur,0.0,0,0
289,Thank you for your thoughtful feedback!,reb_coarse,nonarg,2.0,2,2
290,We thank the reviewer for the comments.,reb_coarse,nonarg,2.0,2,2
291,"As correctly observed by the reviewer, Arora et. al. 2015 suffers from a bias in estimation both in the analysis and in the empirical evaluations.",reb_coarse,nonarg,2.0,1,2
292,The source of this bias term is an irreducible error in the coefficient estimate (formed using the hard-thresholding step).,reb_coarse,concur,0.0,0,0
293,"NOODL overcomes this issue by introducing a iterative hard-thresholding (IHT)-based coefficient update step, which removes the dependence of the error in estimated coefficient on this irreducible error, and ultimately the dictionary estimate.",reb_coarse,concur,0.0,0,0
294,"Intuitively, this approach highlights the symbiotic relationship between the two unknown factors — the dictionary and the coefficients.",reb_coarse,concur,0.0,0,0
295,"In other words, to make progress on one, it is imperative to make progress on the other.",reb_coarse,concur,0.0,0,0
296,"To this end, in Theorem 1 we first show that the coefficient error only depends on the dictionary error (given an appropriate number of IHT iterations R), i.e. we remove the dependence on x_0 which is the source of bias in Arora et. al. 2015.",reb_coarse,concur,0.0,0,0
297,We have added the intuition corresponding to this in the revised paper after the statement of Theorem 1 in Section 3.,reb_coarse,concur,0.0,0,0
298,Analysis of Computational Time — We have added the average per iteration time taken by various algorithms considered in our analysis in Table~4 and Appendix E.,reb_coarse,concur,0.0,0,0
299,"The primary takeaway is that although NOODL takes marginally more time per iteration as compared to other methods when accounting for just one (Lasso-based) sparse recovery for coefficient update, it (a) is in fact faster per iteration since it does not involve any computationally expensive tuning procedure to scan across regularization parameters; owing to its geometric convergence property (b) achieves orders of magnitude superior error at convergence, and as a result, (c) overall takes significantly less time to reach such a solution; see Appendix E for details.",reb_coarse,nonarg,2.0,2,2
300,"We would like to add that since NOODL involves simple separable update steps, this computation time can be further lowered by distributing the processing of individual samples across cores of a GPU (e.g. via TensorFlow) by utilizing the architecture shown in Fig. 1.",reb_coarse,nonarg,2.0,0,2
301,We plan to release all the relevant code as a package in the future.,reb_coarse,concur,0.0,0,0
302,"In this revision, we have added comparison to Mairal '09, a popular online DL algorithm.",reb_coarse,nonarg,2.0,0,2
303,"Further, we have also added a proof map, in addition to the Table 3, for easier navigation of the results.",reb_coarse,nonarg,2.0,0,2
304,We would like to thank the reviewer for providing valuable and detailed feedback.,reb_coarse,nonarg,2.0,2,2
305,We have addressed the clarity concerns in the updated paper.,reb_coarse,nonarg,2.0,0,2
306,"Figure captions, metrics used in the table, etc, as mentioned in the presentation section of the review have been carefully examined and updated in the paper.",reb_coarse,concur,0.0,0,0
307,We will reorganize the experiment section to better present the comparisons under different experimental settings.,reb_coarse,concur,0.0,0,0
308,(1) Factorized Latent Variables:,reb_coarse,nonarg,2.0,2,2
309,The factorization of latent space with respect to the modalities provides a way to differentiate observed and unobserved modalities.,reb_coarse,dispute,1.0,0,1
310,"Therefore, VSAE is capable of handling partially-observed data where the missing modalities can be arbitrary.",reb_coarse,dispute,1.0,0,1
311,"In addition, the embeddings are intuitively more meaningful as input to unimodal encoders is now limited to only observed modalities, eliminating the effect of missing modalities.",reb_coarse,dispute,1.0,0,1
312,"When performing imputation/generation, however, we want to capture the dependencies between modalities.",reb_coarse,dispute,1.0,0,1
313,"In other words, unobserved modalities should be imputed based on the information extracted from observed modalities.",reb_coarse,dispute,1.0,0,1
314,"For experiments, we design this by conditioning decoders on all latent variables, essentially accessing information from all observed modalities.",reb_coarse,dispute,1.0,0,1
