,sentence,task,label,encoded,output,target
229,"[4] Odena, Augustus, et al. ""Realistic Evaluation of Semi-Supervised Learning Algorithms."" (2018). ( https://arxiv.org/abs/1804.09170 )",reb_fine,rebuttal_other,10.0,10,10
230,Remark 5. combining SST and other SSL,reb_fine,rebuttal_structuring,15.0,15,15
231,"A : Combining and the additional cost is expensive. Therefore, we have modified our expressions.",reb_fine,rebuttal_structuring,15.0,5,15
232,1- There are two reasons that concept and problem embedding are performed in this work.,reb_fine,rebuttal_reject-criticism,12.0,1,12
233,Considering concept continuity is an important matter in education.,reb_fine,rebuttal_reject-criticism,12.0,1,12
234,"Having concept embedding, concept continuity can be reached as is discussed in the last paragraph on page 7 and some other examples are given in table 2.",reb_fine,rebuttal_reject-criticism,12.0,1,12
235,"By just having the most sophisticated concept extractor, the concept continuity cannot be retrieved.",reb_fine,rebuttal_reject-criticism,12.0,1,12
236,"Furthermore, problem embedding is used by the recommender system to project the performance of students on the problems they solved onto other problems that they have not solved.",reb_fine,rebuttal_reject-criticism,12.0,1,12
237,"This way, we have an idea of what problems should be recommended to them and which problems should not by having an evaluation of their ability to solve unseen problems and recommend problems in the boundary of their capacity, not way beyond, and to recommend problems in a way that covers all concepts necessary for students to learn.",reb_fine,rebuttal_reject-criticism,12.0,1,12
238,"We have observed interesting patterns, e.g. similar problems are more likely to be solved correctly at the same time or wrong at the same time.",reb_fine,rebuttal_reject-criticism,12.0,1,12
239,"Note that by just having the concepts of problems that are not in numerical form, performance projection may not be feasible and there is a need for using other methods like embedding.",reb_fine,rebuttal_reject-criticism,12.0,1,12
240,2- The data size being small,reb_fine,rebuttal_reject-criticism,12.0,15,12
241,is just the nature of the application.,reb_fine,rebuttal_reject-criticism,12.0,15,12
242,"Creating new problems is a creative process and is not easy, given that with the insight we have on the application, the data size seems to suffice.",reb_fine,rebuttal_reject-criticism,12.0,1,12
243,"Furthermore, since Prob2Vec is performing well for not a relatively big data set, it would definitely do well for big data sets since the more data we have, the more precise the concept and problem embedding are.",reb_fine,rebuttal_reject-criticism,12.0,1,12
244,The easy-tough-to-beat method proposed by Arora et al. is the state of the art in unsupervised sentence embedding that we compared our algorithm with.,reb_fine,rebuttal_reject-criticism,12.0,1,12
245,Please let us know if we missed anything.,reb_fine,rebuttal_social,14.0,14,14
246,Pre-training is a common practice in transfer learning (one-shot learning).,reb_fine,rebuttal_answer,1.0,1,1
247,The objective function does not differ from the objective function used for post training.,reb_fine,rebuttal_answer,1.0,1,1
248,Training on only negative samples with lower training epochs than the training epochs in post training just adjusts the weights of the neural network to a better starting point.,reb_fine,rebuttal_answer,1.0,1,1
249,"If the training epochs in pre-training is relatively smaller than the training epochs in post training, due to curse of dimensionality, the warm start for post training results in better performance for NN classifier.",reb_fine,rebuttal_answer,1.0,1,1
250,"To make it more clear what it means to train the neural network on a pure set of negative data samples, think about batch training.",reb_fine,rebuttal_answer,1.0,15,1
251,"It's not likely, but possible, that a batch only has negative or positive samples.",reb_fine,rebuttal_answer,1.0,1,1
252,"In the pre-training phase of our method, we intentionally used a pure set of negative samples (with fewer training epochs) to have a warm start for post training.",reb_fine,rebuttal_answer,1.0,1,1
253,"As table 3 shows, our proposed method outperforms one-shot learning.",reb_fine,rebuttal_answer,1.0,1,1
254,"Please look at part 1 of our response to reviewer2 and part 2 of comment titled ""Response to Question on Negative Pre-Training"" below.",reb_fine,rebuttal_structuring,15.0,15,15
255,We thank the reviewer for their insightful comments.,reb_fine,rebuttal_social,14.0,14,14
256,"Q1 ""all the experiments except the last row of Table 2 concern adaptation between two domains. Given the paper title, the reviewer would have expected more experiments in a multiple domain context.""",reb_fine,rebuttal_structuring,15.0,15,15
257,"A1 A main difference between domain adaptation and MDL is the fact that the former aims to minimize the target error, while the latter aims to minimize the average error.",reb_fine,rebuttal_reject-criticism,12.0,1,12
258,"In this sense, our goal (and the validation experiments on Cell) are focused on MDL.",reb_fine,rebuttal_reject-criticism,12.0,1,12
259,Q2,reb_fine,rebuttal_structuring,15.0,15,15
260,"""Although the paper introduces the generalization bound for MDL, it does not give new formulation or algorithm to handle MDL"" [...] ""There is no connection between the theoretical results on MDL generalization bound and the proposed method MULANN.""",reb_fine,rebuttal_structuring,15.0,15,15
261,"A2 This issue is related to the above: the new generalization bound extends that of Ben David et al. in the sense that it considers all pairs of domains involved, thus bounding the *average* risk; and this bound is the one underlying the proposed algorithm and its MDL experiments.",reb_fine,rebuttal_summary,16.0,1,16
262,We have clarified this in the manuscript.,reb_fine,rebuttal_done,5.0,5,5
263,"Q3 ""the reviewer was interested to see how the proposed MDL performs on jointly adapting SVHN, MNIST, MNIST-M, and USPS or jointly adapting DSLR, Amazon, and Webcam for OFFICE dataset. """,reb_fine,rebuttal_structuring,15.0,15,15
264,"A3: We added 3 domain experiments for Office, which are now displayed in Appendix E.1 table 6.",reb_fine,rebuttal_done,5.0,5,5
265,"As discussed in [3], we also find that the addition of a second source is not necessarily beneficial to target accuracy.",reb_fine,rebuttal_summary,16.0,1,16
266,"Q4: Comparison with some of the DA baselines (ADDA[1], DSN[2]) is missing.""",reb_fine,rebuttal_structuring,15.0,15,15
267,"A4: ADDA, an unsupervised DA method, proceeds by training sequentially a classifier on Source, then learning the Target feature space by making it indistinguishable from the Source one.",reb_fine,rebuttal_summary,16.0,1,16
268,"However this is not applicable to the semi-supervised setting: either target labels would not be used in the first training step, or they would be used but without any domain loss to account for the fact that two domains are being used at the same time.",reb_fine,rebuttal_summary,16.0,1,16
269,"Thus, the classifier would actually learn two sub-classifiers: one for each domain, which would turn counter-productive in the second step where this strong distinction between source and target would have to be un-learned.",reb_fine,rebuttal_summary,16.0,1,16
270,We are re-programming DSN and experimental results will be added.,reb_fine,rebuttal_done,5.0,2,5
271,We thank the reviewer for the suggestion.,reb_fine,rebuttal_social,14.0,14,14
272,"Q5: ""The reviewer is also interested to see how the the generalization bound introduced in this paper is related to the recent theoretical works [3],[4] on MDL.""",reb_fine,rebuttal_structuring,15.0,15,15
273,"A5 Zhao et al. [3] consider the multiple source context; they define a weighted scheme where the weight of a source depends on its H-divergence with the target, plus its own classification error.",reb_fine,rebuttal_answer,1.0,1,1
274,"The feature extractor is trained either from the best source only (in the sense of this weight), or from a weighted sum of the sources.",reb_fine,rebuttal_answer,1.0,1,1
275,"When interested in multi-domain learning (thus aiming to minimize the average risk), it seems that there are two possibilities: a single feature extractor; or a feature extractor per domain.",reb_fine,rebuttal_answer,1.0,1,1
276,"In the former case, the feature extractor might be overly conservative; in both cases, scalability w.r.t. the number of domains might be an issue.",reb_fine,rebuttal_answer,1.0,1,1
277,"Hoffman et al. [4] also consider the multiple source context, assuming that the target is a unknown mixture of the sources (or not too far thereof in terms of Renyi divergence).",reb_fine,rebuttal_answer,1.0,1,1
278,"Their experiments follow this assumption (using as target a mixture of sources Amazon, Webcam and DSLR).",reb_fine,rebuttal_answer,1.0,1,1
279,"In our case this assumption does not hold, e.g. the joint distribution of England(x,y) is *not* a mixture of Texas(x,y) and California(x,y) (as can be seen by eye, and confirmed by experiments).",reb_fine,rebuttal_answer,1.0,1,1
280,The adversarial change of representation only enforces the merge of the marginals.,reb_fine,rebuttal_answer,1.0,1,1
281,"Q6 ""The authors propose to rank the unlabeled samples of each domain according to the entropy of their classification of the current classifier. Obviously there must be some false ranking (specially at the initial stages of updating the classifier) for the unlabeled samples""",reb_fine,rebuttal_structuring,15.0,15,15
282,A6,reb_fine,rebuttal_structuring,15.0,16,15
283,"As the reviewer suggests, there are indeed misclassifications of samples using their entropy ranking in early training stages.",reb_fine,rebuttal_answer,1.0,1,1
284,We mention this section 4.3.,reb_fine,rebuttal_answer,1.0,15,1
285,"This misclassification is the reason why it is better that hyper-parameter p slightly underestimates p* than is equal to it, as can be seen in Fig. 1, right (except when p*=1 as one could expect).",reb_fine,rebuttal_answer,1.0,1,1
286,Q7,reb_fine,rebuttal_structuring,15.0,15,15
287,"""Since each domain may have different number of classes, it is not clear how the number of classes (L) is set in the classification module (maximum number of classes in all domain?).""",reb_fine,rebuttal_structuring,15.0,15,15
288,A7 L is the cardinal of the union of classes with labeled examples in at least one domain.,reb_fine,rebuttal_answer,1.0,1,1
289,Thank you for your thoughtful feedback!,reb_fine,rebuttal_social,14.0,14,14
290,We thank the reviewer for the comments.,reb_fine,rebuttal_social,14.0,14,14
291,"As correctly observed by the reviewer, Arora et. al. 2015 suffers from a bias in estimation both in the analysis and in the empirical evaluations.",reb_fine,rebuttal_structuring,15.0,1,15
292,The source of this bias term is an irreducible error in the coefficient estimate (formed using the hard-thresholding step).,reb_fine,rebuttal_answer,1.0,1,1
293,"NOODL overcomes this issue by introducing a iterative hard-thresholding (IHT)-based coefficient update step, which removes the dependence of the error in estimated coefficient on this irreducible error, and ultimately the dictionary estimate.",reb_fine,rebuttal_answer,1.0,1,1
294,"Intuitively, this approach highlights the symbiotic relationship between the two unknown factors — the dictionary and the coefficients.",reb_fine,rebuttal_answer,1.0,1,1
295,"In other words, to make progress on one, it is imperative to make progress on the other.",reb_fine,rebuttal_answer,1.0,1,1
296,"To this end, in Theorem 1 we first show that the coefficient error only depends on the dictionary error (given an appropriate number of IHT iterations R), i.e. we remove the dependence on x_0 which is the source of bias in Arora et. al. 2015.",reb_fine,rebuttal_answer,1.0,1,1
