,sentence,task,label,encoded,output,target
252,"The author should also add more explanation here,",pol,pol_neutral,2.0,2,2
253,since Eq. (6)  stands a crucial role in the author's method.,pol,none,0.0,0,0
254,c. Figure 1 is over-complicated.,pol,pol_negative,1.0,1,1
255,d. What is the metric in Table 1 and 2?,pol,pol_neutral,2.0,2,2
256,"The author never explains. E.g., link to NRMSE and PFC to the Table.",pol,pol_negative,1.0,1,1
257,e. What are the two modalities in Table 2? The author should explain.,pol,pol_negative,1.0,2,1
258,f. The author completely moved the results of MNIST-SVHN to Supplementary.,pol,none,0.0,3,0
259,"It is fine, but it seems weird that the author still mentioned the setup of MNIST+SVHN in the main text.",pol,pol_negative,1.0,1,1
260,"g. The author mentioned, in Table , the last two rows serve the upper bound for other methods.",pol,none,0.0,0,0
261,While some results are even better than the last two rows.,pol,none,0.0,0,0
262,The author should explain this.,pol,pol_neutral,2.0,2,2
263,"h. Generally speaking, the paper does require a significant effort to polish Section 3 and 4.",pol,pol_negative,1.0,1,1
264,"4. [Experiments.] The author presented a multimodal representation learning framework for partially-observable multimodal data, while the experiments cannot corraborrate the claim.",pol,pol_negative,1.0,1,1
265,"First, I consider the tabular features as multi-feature data and less to be the multimodal data.",pol,pol_negative,1.0,1,1
266,"Second, the synthetic image pairs are not multimodal in nature.",pol,pol_negative,1.0,1,1
267,"These synthetic setting can be used for sanity check, but cannot be the main part of the experiments.",pol,pol_negative,1.0,1,1
268,"The author can perhaps consider the datasets used by Tsai et al. There are seven datasets, and they can all be modified to the setting of partially-observable multimodal data.",pol,pol_negative,1.0,1,1
269,"Also, since the synthetic image pairs are not multimodal in nature, it is unclear to me for what the messages are conveyed in Figure 3 and 4.",pol,pol_negative,1.0,1,1
270,I do expect the paper be a strong submission after a significant effort in presentation and experimental designs.,pol,none,0.0,0,0
271,"Therefore, I vote for weak rejection at this moment.",pol,none,0.0,0,0
272,"The paper builds upon Deep Image Prior (DIP) - work which shows that one can optimize a neural generator to fit a single image without learning on any dataset, and the output of the generator (which approximates the image) can be used for denoising / super resolution / etc.",pol,none,0.0,0,0
273,"The paper proposes a new architecture for the DIP method which has much less parameters, but works on par with DIP.",pol,none,0.0,0,0
274,Another contribution of the paper is theoretical treatment of (a simplified version of) the proposed architecture showing that it can’t fit random noise (and thus maybe better suited for denoising).,pol,none,0.0,0,0
275,"The paper is clearly written, and the proposed architecture has too cool properties: it’s compact enough to be used for image compression; and it doesn’t overfit thus making early stopping notnesesary (which was crucial for the original DIP model).",pol,pol_positive,3.0,3,3
276,I have two main concerns about this paper.,pol,none,0.0,0,0
277,"First, it is somewhat misleading about its contributions: it's not obvious from abstract/introduction that the whole model is the same as DIP except for the proposed architecture.",pol,pol_negative,1.0,1,1
278,"Specifically, the first contribution listed in the introduction makes it look like this paper introduces the idea of not learning the decoder on the dataset (the one that starts with “The network is not learned and itself incorporates all assumptions on the data.”).",pol,pol_negative,1.0,1,1
279,My second concern is about the theoretical contribution.,pol,none,0.0,1,0
280,"On the one hand, I enjoyed the angle the authors tackled proving that the network architecture is underparameterized enough to be a good model for denoising.",pol,pol_positive,3.0,3,3
281,"On the other hand, the obtained results are very weak: only one layered version of the paper is analysed and the theorem applies only to networks with less than some threshold of parameters.",pol,pol_negative,1.0,1,1
282,"Roughly, the theorem states that if for example we fix any matrix B of size e.g. 256 x k and matrix U of size 512 x 256 and then compute U relu(B C) where C is the vector of parameters of size k x 1, AND if k < 2.5 (i.e. if we use at most 2 parameters), then it would be very hard to fit 512 iid gaussian values (i.e. min_C ||U relu(B C) - eta|| where eta ~ N(0, 1)).",pol,pol_negative,1.0,0,1
283,"This restriction of the number of parameters to be small is only mentioned in the theorem itself, not in the discussion of its implications.",pol,pol_negative,1.0,1,1
284,"Also, the theorem only applies to the iid noise, while most natural noise patterns have structure (e.g. JPEG artifacts, broken pixels, etc) and thus can probably be better approximated with deep models.",pol,none,0.0,1,0
285,"Since the paper manages to use very few parameters (BTW, how many parameters in total do you have? Can you please add this number to the text?), it would be cool to see if second order methods like LBFGS can be applied here.",pol,pol_neutral,2.0,2,2
286,Some less important points:,pol,none,0.0,0,0
287,Fig 4 is very confusing.,pol,pol_negative,1.0,1,1
288,"First, it doesn’t label the X axis.",pol,pol_negative,1.0,1,1
289,"Second, the caption mentions that early stopping is beneficial for the proposed method, but I can’t see it from the figure.",pol,pol_negative,1.0,1,1
290,"Third, I don’t get what is plotted on different subplots.",pol,pol_negative,1.0,1,1
291,"The text mentions that (a) is fitting the noisy image, (b) is fitting the noiseless image, and (c) is fitting noise. Is it all done independently with three different models?",pol,pol_neutral,2.0,2,2
292,"Then why does the figure says test and train loss? And why DIP loss goes up, it should be able to fit anything, right? If not and it’s a single model that gets fitted on the noisy image and tested on the noiseless image, then how can you estimate the level of noise fitting? ||G(C) - eta|| should be high if G(C) ~= x.",pol,pol_neutral,2.0,1,2
293,"Also, in this quote “In Fig. 4(a) we plot the Mean Squared Error (MSE) over the number of iterations of the optimizer for fitting the noisy astronaut image x + η (i.e., FORMULA ...” the formula doesn’t correspond to the text.",pol,pol_neutral,2.0,0,2
294,"And finally, the discussion of this figure makes claims about the behaviour of the model that seems to be too strong to be based on a single image experiment.",pol,pol_negative,1.0,1,1
295,I don’t get the details of the batch normalization used: with respect to which axis the mean and variance are computed?,pol,pol_neutral,2.0,1,2
296,The authors claim that the model is not convolutional.,pol,none,0.0,0,0
297,"But first, it’s not obvious why this would be a good thing (or a bad thing for that matter)",pol,pol_neutral,2.0,1,2
298,.,pol,none,0.0,0,0
299,"Second, it’s not exactly correct (as noted in the paper itself): the architecture uses 1x1 convolutions and upsampling, which combined give a weak and underparametrized analog of convolutions.",pol,pol_neutral,2.0,1,2
300,"> The deep decoder is a deep image model G: R N → R n, where N is the number of parameters of the model, and n is the output dimension, which is typically much larger than the number of parameters (N << n).",pol,none,0.0,0,0
301,"I think it should be vice versa, N >> n",pol,pol_neutral,2.0,1,2
302,The following footnote,pol,none,0.0,0,0
303,"> Specifically, we took a deep decoder G with d = 6 layers and output dimension 512×512×3, and choose k = 64 and k = 128 for the respective compression ratios.",pol,none,0.0,0,0
304,Uses unintroduced (at that point) notation and is very confusing.,pol,pol_negative,1.0,1,1
305,"It would be nice to have a version of Figure 6 with k = 6, so that one can see all feature maps (in contrast to a subset of them).",pol,pol_neutral,2.0,2,2
306,"I’m also wondering, is it harder to optimize the proposed architecture compared to DIP?",pol,pol_neutral,2.0,2,2
307,The literature on distillation indicates that overparameterization can be beneficial for convergence and final performance.,pol,none,0.0,0,0
308,*Summary*,pol,none,0.0,0,0
309,This paper study the convergence of Hamiltonian gradient descent (HGD) on minmax games.,pol,none,0.0,0,0
310,The paper show that under some assumption on the cost function of the min max that are (in some sense) weaker than strong convex-concavity.,pol,none,0.0,0,0
311,"More precisely, they use the ‘bilinearity’ of the objective (due to the interaction between the players) to prove that the squared norm of the vector field of the game follows some Polyak Lojasiewicz condition.",pol,none,0.0,0,0
312,Thus the proof is concluded by the linear (resp. sublinear) convergence of gradient descent (resp. stochastic GD) under PL assumption.,pol,none,0.0,0,0
313,*Decision*,pol,none,0.0,0,0
314,I think that is work is clearly very interesting.,pol,pol_positive,3.0,3,3
315,The fact to prove linear convergence rate without strong-convex-concavity is quite surprising. And this paper brings nice tools to analyse HGD.,pol,pol_positive,3.0,3,3
316,Also the result on Stochastic HGD is very interesting.,pol,pol_positive,3.0,3,3
317,"However, I am wondering whether this paper is perfectly suited to ICLR conference due to the lack of experiment, practical implication given by the theory, or theory in the non-convex setting (I know that the latter is a huge open question and I am not criticizing the absence of theory in the non-convex-concave setting).",pol,pol_negative,1.0,1,1
